antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.377,0.131,7.812,0.768
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.922,3.090,0.153,8.954,0.897
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.377,0.131,7.812,0.768
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.377,0.131,7.812,0.768
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.922,3.090,0.153,8.954,0.897
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.387,0.132,7.834,0.771
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.387,0.132,7.834,0.771
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.377,0.131,7.812,0.768
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.387,0.132,7.834,0.771
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.377,0.131,7.812,0.768
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.387,0.132,7.834,0.771
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.377,0.131,7.812,0.768
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.922,2.377,0.131,7.812,0.768
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.922,3.100,0.154,8.966,0.899
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.922,3.090,0.153,8.954,0.897
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.921,3.105,0.154,8.894,0.9
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.921,3.105,0.154,8.894,0.9
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.921,3.105,0.154,8.894,0.9
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.921,3.105,0.154,8.894,0.9
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.921,3.105,0.154,8.894,0.9
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.921,3.105,0.154,8.894,0.9
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.921,2.390,0.132,7.772,0.772
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Delitos contra el sistema financiero'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.921,1.856,0.091,6.36,0.587
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Delitos contra el sistema financiero'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.921,1.856,0.091,6.36,0.587
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.384,0.135,7.715,0.776
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.373,0.134,7.694,0.774
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.373,0.134,7.694,0.774
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.384,0.135,7.715,0.776
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.373,0.134,7.694,0.774
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.373,0.134,7.694,0.774
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.373,0.134,7.688,0.774
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.373,0.134,7.688,0.774
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.373,0.134,7.688,0.774
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.384,0.135,7.71,0.776
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.384,0.135,7.71,0.776
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.373,0.134,7.688,0.774
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.387,0.135,7.652,0.777
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.387,0.135,7.652,0.777
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.92,2.387,0.135,7.652,0.777
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.387,0.135,7.652,0.777
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.387,0.135,7.652,0.777
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.92,2.387,0.135,7.652,0.777
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.919,3.210,0.179,8.81,0.961
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.919,3.210,0.179,8.81,0.961
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.919,3.424,0.184,9.032,0.988
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",'tipologia_Captacion ilegal de recursos',0,0,0,0.916,3.200,0.161,8.506,0.923
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.916,3.413,0.165,8.72,0.949
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.916,3.200,0.161,8.506,0.923
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.916,3.221,0.161,8.529,0.926
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.916,3.221,0.161,8.529,0.926
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.916,3.200,0.161,8.506,0.923
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.916,3.413,0.165,8.72,0.949
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.916,3.200,0.161,8.506,0.923
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.916,3.438,0.166,8.743,0.952
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.916,3.216,0.179,8.502,0.963
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.916,3.216,0.179,8.502,0.963
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.915,3.216,0.179,8.383,0.963
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.915,3.194,0.179,8.36,0.96
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.912,2.344,0.168,6.913,0.844
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.912,2.344,0.168,6.908,0.844
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.912,2.354,0.168,6.928,0.847
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.912,2.344,0.168,6.908,0.844
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.911,2.357,0.168,6.894,0.848
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.91,2.346,0.167,6.787,0.845
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.91,2.346,0.167,6.787,0.845
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.91,2.346,0.167,6.783,0.845
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.91,2.356,0.168,6.802,0.847
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.91,2.346,0.167,6.783,0.845
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.91,2.346,0.167,6.783,0.845
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.91,2.346,0.167,6.783,0.845
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.91,2.356,0.168,6.802,0.847
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.909,2.360,0.168,6.77,0.848
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.909,2.360,0.168,6.77,0.848
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.907,3.186,0.16,7.706,0.924
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.907,3.201,0.161,7.721,0.926
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.907,3.186,0.16,7.706,0.924
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",'motivo_ros_Operaciones intentadas',0,0,0,0.907,3.186,0.16,7.706,0.924
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.907,3.186,0.16,7.706,0.924
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.907,3.201,0.161,7.721,0.926
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.903,3.124,0.155,7.317,0.909
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.903,3.113,0.155,7.307,0.908
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.903,3.113,0.155,7.307,0.908
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.903,3.113,0.154,7.301,0.907
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.903,3.123,0.155,7.311,0.909
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.903,3.113,0.154,7.301,0.907
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.902,3.127,0.155,7.266,0.91
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.902,3.127,0.155,7.266,0.91
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.902,3.127,0.155,7.266,0.91
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.901,2.208,0.14,5.958,0.764
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.901,3.128,0.154,7.16,0.91
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.901,3.128,0.154,7.16,0.91
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.901,3.118,0.154,7.15,0.908
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.901,3.118,0.154,7.15,0.908
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.901,3.118,0.154,7.15,0.908
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.901,3.118,0.154,7.15,0.908
